,,,0.00882,1.36,0.08
,,,0.00884,1.36,0.08
,,,0.00886,1.36,0.16
,,,0.00888,1.36,0.16
,,,0.0089,1.36,6
,,,0.00892,1.36,6.08
,,,0.00894,1.36,6.08
,,,0.00896,1.36,6.08
,,,0.00898,1.32,6.08
,,,0.009,1.32,6.08
,,,0.00902,1.36,6.08
,,,0.00904,1.32,6.08
,,,0.00906,1.4,6.08
,,,0.00908,1.36,6.08
,,,0.0091,1.36,0.08
,,,0.00912,1.4,0
,,,0.00914,1.4,0
,,,0.00916,1.4,0
,,,0.00918,1.4,0.08
,,,0.0092,1.36,0.08
,,,0.00922,1.36,0.08
,,,0.00924,1.36,0.08
,,,0.00926,1.36,0.08
,,,0.00928,1.36,0.08
,,,0.0093,1.36,0.08
,,,0.00932,1.36,6
,,,0.00934,1.4,6
,,,0.00936,1.36,6.08
,,,0.00938,1.36,6.08
,,,0.0094,1.36,6.08
,,,0.00942,1.36,6.08
,,,0.00944,1.36,6.08
,,,0.00946,1.36,6.08
,,,0.00948,1.36,6.08
,,,0.0095,1.36,6.08
,,,0.00952,1.4,0.08
,,,0.00954,1.4,0
,,,0.00956,1.4,0
,,,0.00958,1.4,0.08
,,,0.0096,1.36,0
,,,0.00962,1.36,0.08
,,,0.00964,1.36,0.16
,,,0.00966,1.36,0.08
,,,0.00968,1.4,0.08
,,,0.0097,1.36,0.16
,,,0.00972,1.36,0.08
,,,0.00974,1.36,6
,,,0.00976,1.4,6.08
,,,0.00978,1.36,6.08
,,,0.0098,1.36,6.08
,,,0.00982,1.36,6.08
,,,0.00984,1.36,6.16
,,,0.00986,1.36,6.08
,,,0.00988,1.36,6.08
,,,0.0099,1.4,6.08
,,,0.00992,1.36,6.08
,,,0.00994,1.36,0.16
,,,0.00996,1.36,0
,,,0.00998,1.4,0
,,,0.01,1.4,0.08
,,,0.01002,1.4,0.08
,,,0.01004,1.36,0.08
,,,0.01006,1.4,0.08
,,,0.01008,1.36,0.16
,,,0.0101,1.36,0.08
,,,0.01012,1.4,0.08
,,,0.01014,1.36,0.08
,,,0.01016,1.36,6
,,,0.01018,1.36,6.08
,,,0.0102,1.36,6.08
,,,0.01022,1.36,6.08
,,,0.01024,1.36,6.08
,,,0.01026,1.36,6.32
,,,0.01028,1.36,6.08
,,,0.0103,1.32,6.08
,,,0.01032,1.36,6.08
,,,0.01034,1.4,6.08
,,,0.01036,1.4,0.16
,,,0.01038,1.36,0
,,,0.0104,1.4,0
,,,0.01042,1.4,0.08
,,,0.01044,1.4,0
,,,0.01046,1.4,0
,,,0.01048,1.4,0.16
,,,0.0105,1.36,0.16
,,,0.01052,1.36,0.08
,,,0.01054,1.36,0.16
,,,0.01056,1.36,0.08
,,,0.01058,1.36,6
,,,0.0106,1.36,6.08
,,,0.01062,1.36,6.08
,,,0.01064,1.4,6
,,,0.01066,1.36,6.08
,,,0.01068,1.36,6.4
,,,0.0107,1.36,6.08
,,,0.01072,1.36,6.08
,,,0.01074,1.36,6.08
,,,0.01076,1.36,6.08
,,,0.01078,1.36,4.24
,,,0.0108,1.36,0.08
,,,0.01082,1.36,0.08
,,,0.01084,1.36,0
,,,0.01086,1.4,0
,,,0.01088,1.4,0
,,,0.0109,1.36,0.08
,,,0.01092,1.36,0.08
,,,0.01094,1.36,0.08
,,,0.01096,1.36,0.08
,,,0.01098,1.4,0.08
,,,0.011,1.36,-0.08
,,,0.01102,1.36,0
,,,0.01104,1.4,0.08
,,,0.01106,1.4,0
,,,0.01108,1.4,0
,,,0.0111,1.4,0
,,,0.01112,1.44,0.08
,,,0.01114,1.44,0
,,,0.01116,1.48,0
,,,0.01118,1.44,0
,,,0.0112,1.48,0.08
,,,0.01122,1.48,0
,,,0.01124,1.48,0
,,,0.01126,1.52,0
,,,0.01128,1.52,0
,,,0.0113,1.52,0.08
,,,0.01132,1.56,0
,,,0.01134,1.56,0
,,,0.01136,1.56,0
,,,0.01138,1.56,0
,,,0.0114,1.6,0
,,,0.01142,1.6,0
,,,0.01144,1.64,0
,,,0.01146,1.64,0
,,,0.01148,1.64,0
,,,0.0115,1.64,0
,,,0.01152,1.64,0
,,,0.01154,1.68,0
,,,0.01156,1.68,0.08
,,,0.01158,1.68,0
,,,0.0116,1.68,0.08
,,,0.01162,1.68,0
,,,0.01164,1.68,0
,,,0.01166,1.72,0.08
,,,0.01168,1.72,0.08
,,,0.0117,1.72,0
,,,0.01172,1.72,0
,,,0.01174,1.76,0
,,,0.01176,1.76,0
,,,0.01178,1.76,0
,,,0.0118,1.76,0.08
,,,0.01182,1.8,0
,,,0.01184,1.8,0
,,,0.01186,1.8,0
,,,0.01188,1.8,0.08
,,,0.0119,1.8,0
,,,0.01192,1.8,0
,,,0.01194,1.84,0.08
,,,0.01196,1.84,0
,,,0.01198,1.84,0
,,,0.012,1.84,0
,,,0.01202,1.84,0
,,,0.01204,1.88,0
,,,0.01206,1.88,0
,,,0.01208,1.88,0
,,,0.0121,1.88,0
,,,0.01212,1.84,0
,,,0.01214,1.88,0
,,,0.01216,1.88,0
,,,0.01218,1.88,0
,,,0.0122,1.88,0
,,,0.01222,1.92,0
,,,0.01224,1.92,0
,,,0.01226,1.92,0
,,,0.01228,1.92,0
,,,0.0123,1.92,0.08
,,,0.01232,1.92,0
,,,0.01234,1.92,0
,,,0.01236,1.92,0
,,,0.01238,1.96,0
,,,0.0124,1.92,0
,,,0.01242,1.92,0.08
,,,0.01244,1.92,0
,,,0.01246,1.96,0.08
,,,0.01248,1.96,0
,,,0.0125,1.96,0
,,,0.01252,1.96,0.08
,,,0.01254,1.96,0
,,,0.01256,1.96,0
,,,0.01258,1.96,0.08
,,,0.0126,1.96,0
,,,0.01262,1.96,0
,,,0.01264,1.96,0
,,,0.01266,1.96,0
,,,0.01268,2,0
,,,0.0127,2,0.08
,,,0.01272,2,0
,,,0.01274,2,0
,,,0.01276,2,0
,,,0.01278,2,0.08
,,,0.0128,2,0
,,,0.01282,2,0
,,,0.01284,2,0
,,,0.01286,2,0.08
,,,0.01288,2,0.08
,,,0.0129,2,0
,,,0.01292,2.04,0
,,,0.01294,2,0
,,,0.01296,1.96,0
,,,0.01298,2,0.08
,,,0.013,2,0
,,,0.01302,2,0.08
,,,0.01304,2.04,0.08
,,,0.01306,2.04,0
,,,0.01308,2,0
,,,0.0131,2,0.08
,,,0.01312,2,0
,,,0.01314,2,0.08
,,,0.01316,2,0.08
,,,0.01318,2,0
,,,0.0132,2,0
,,,0.01322,2,0
,,,0.01324,2.04,0
,,,0.01326,2.04,0
,,,0.01328,2.04,0.08
,,,0.0133,2,0
,,,0.01332,2.04,0
,,,0.01334,2.04,0
,,,0.01336,2.04,0
,,,0.01338,2.04,0
,,,0.0134,2.04,0.08
,,,0.01342,2.04,0
,,,0.01344,2.04,0
,,,0.01346,2.04,0
,,,0.01348,2.04,0
,,,0.0135,2.04,0
,,,0.01352,2.04,0.08
,,,0.01354,2.04,0
,,,0.01356,2,0
,,,0.01358,2.04,0
,,,0.0136,2.04,0
,,,0.01362,2.04,0.08
,,,0.01364,2.04,0
,,,0.01366,2.04,0
,,,0.01368,2.04,0
,,,0.0137,2.04,0
,,,0.01372,2.04,0
,,,0.01374,2.04,0
,,,0.01376,2.04,0
,,,0.01378,2.04,0.08
,,,0.0138,2.04,0
,,,0.01382,2.04,0.08
,,,0.01384,2.04,0.08
,,,0.01386,2.04,0
,,,0.01388,2.04,0
,,,0.0139,2.04,0
,,,0.01392,2.04,0
,,,0.01394,2.04,0.08
,,,0.01396,2.04,0
,,,0.01398,2.04,0
,,,0.014,2.04,0.08
,,,0.01402,2.04,-0.08
,,,0.01404,2.04,0
,,,0.01406,2.04,0
,,,0.01408,2.04,0
,,,0.0141,2.04,0.08
,,,0.01412,2.04,0
,,,0.01414,2.04,0
,,,0.01416,2.04,0
,,,0.01418,2.04,0
,,,0.0142,2.04,0
,,,0.01422,2.04,0
,,,0.01424,2.04,0
,,,0.01426,2.04,0
,,,0.01428,2.04,0
,,,0.0143,2.04,0
,,,0.01432,2.04,0
,,,0.01434,2.04,0
,,,0.01436,2.04,0.08
,,,0.01438,2.04,0
,,,0.0144,2.04,0
,,,0.01442,2.04,0
,,,0.01444,2.08,0
,,,0.01446,2.04,0
,,,0.01448,2.04,0
,,,0.0145,2.04,0
,,,0.01452,2.04,0.08
,,,0.01454,2.04,0
,,,0.01456,2.08,0
,,,0.01458,2.08,0
,,,0.0146,2.04,0.08
,,,0.01462,2.04,0
,,,0.01464,2.04,0
,,,0.01466,2.04,0.08
,,,0.01468,2.08,0
,,,0.0147,2.08,0
,,,0.01472,2.04,0
,,,0.01474,2.04,0.08
,,,0.01476,2.04,0.08
,,,0.01478,2.04,0
,,,0.0148,2.04,0
,,,0.01482,2.04,0
,,,0.01484,2.08,0
,,,0.01486,2.04,0
,,,0.01488,2.04,0
,,,0.0149,2.04,0
,,,0.01492,2.08,0
,,,0.01494,2.04,0
,,,0.01496,2.08,0
,,,0.01498,2.08,0.08
,,,0.015,2.08,0.08
,,,0.01502,2.04,0.08
,,,0.01504,2.04,0
,,,0.01506,2.08,0
,,,0.01508,2.04,0
,,,0.0151,2.08,0
,,,0.01512,2.08,0
,,,0.01514,2.08,0
,,,0.01516,2.08,0.08
,,,0.01518,2.08,0
,,,0.0152,2.08,0
,,,0.01522,2.04,0
,,,0.01524,2.04,0
,,,0.01526,2.04,0
,,,0.01528,2.08,0
,,,0.0153,2.04,0
,,,0.01532,2.08,0
,,,0.01534,2.04,0
,,,0.01536,2.04,0
,,,0.01538,2.08,0
,,,0.0154,2.08,0
,,,0.01542,2.04,0
,,,0.01544,2.04,0
,,,0.01546,2.08,0
,,,0.01548,2.04,0.08
,,,0.0155,2.08,0.08
,,,0.01552,2.08,0
,,,0.01554,2.08,0
,,,0.01556,2.08,0
,,,0.01558,2.04,0
,,,0.0156,2.04,0
,,,0.01562,2.08,0
,,,0.01564,2.08,0
,,,0.01566,2.08,0.08
,,,0.01568,2.08,0
,,,0.0157,2.08,0.08
,,,0.01572,2.08,0
,,,0.01574,2.08,0
,,,0.01576,2.08,0
,,,0.01578,2.08,0
,,,0.0158,2.08,0
,,,0.01582,2.08,0
,,,0.01584,2.04,0.08
,,,0.01586,2.04,0
,,,0.01588,2.08,0.08
,,,0.0159,2.08,0
,,,0.01592,2.08,0
,,,0.01594,2.08,0
,,,0.01596,2.08,0.08
,,,0.01598,2.08,0
,,,0.016,2.12,0.08
,,,0.01602,2.08,0
,,,0.01604,2.08,0
,,,0.01606,2.08,0
,,,0.01608,2.08,0
,,,0.0161,2.08,0
,,,0.01612,2.12,0
,,,0.01614,2.12,0
,,,0.01616,2.12,0
,,,0.01618,2.08,0.08
,,,0.0162,2.12,0
,,,0.01622,2.12,0
,,,0.01624,2.08,0
,,,0.01626,2.12,0
,,,0.01628,2.08,0
,,,0.0163,2.12,0.08
,,,0.01632,2.08,0
,,,0.01634,2.12,0
,,,0.01636,2.12,0.08
,,,0.01638,2.12,0
,,,0.0164,2.08,0
,,,0.01642,2.08,0
,,,0.01644,2.08,0
,,,0.01646,2.08,0
,,,0.01648,2.12,0.08
,,,0.0165,2.12,0
,,,0.01652,2.12,0
,,,0.01654,2.12,0.08
,,,0.01656,2.12,0
,,,0.01658,2.12,0
,,,0.0166,2.12,0
,,,0.01662,2.08,0
,,,0.01664,2.12,0
,,,0.01666,2.12,0
,,,0.01668,2.12,0
,,,0.0167,2.08,0
,,,0.01672,2.12,0
,,,0.01674,2.08,0.08
,,,0.01676,2.12,0
,,,0.01678,2.12,0
,,,0.0168,2.12,0.08
,,,0.01682,2.12,0
,,,0.01684,2.12,0
,,,0.01686,2.12,0.08
,,,0.01688,2.12,0
,,,0.0169,2.12,0
,,,0.01692,2.12,0.08
,,,0.01694,2.12,0
,,,0.01696,2.12,0.08
,,,0.01698,2.12,0
,,,0.017,2.12,0.08
,,,0.01702,2.12,0
,,,0.01704,2.12,0
,,,0.01706,2.12,0
,,,0.01708,2.12,0
,,,0.0171,2.12,0
,,,0.01712,2.12,0.08
,,,0.01714,2.12,0
,,,0.01716,2.16,0
,,,0.01718,2.16,0
,,,0.0172,2.16,0
,,,0.01722,2.12,0
,,,0.01724,2.12,0
,,,0.01726,2.16,0
,,,0.01728,2.16,0
,,,0.0173,2.16,0.08
,,,0.01732,2.16,0.08
,,,0.01734,2.16,0.08
,,,0.01736,2.16,0
,,,0.01738,2.16,0
,,,0.0174,2.16,0
,,,0.01742,2.16,0
,,,0.01744,2.16,0.08
,,,0.01746,2.16,0
,,,0.01748,2.16,0
,,,0.0175,2.16,0
,,,0.01752,2.16,0
,,,0.01754,2.16,0
,,,0.01756,2.16,0
,,,0.01758,2.16,0
,,,0.0176,2.16,0
,,,0.01762,2.16,0
,,,0.01764,2.16,0
,,,0.01766,2.16,0.08
,,,0.01768,2.16,0
,,,0.0177,2.16,0.08
,,,0.01772,2.16,0
,,,0.01774,2.16,0
,,,0.01776,2.16,-0.08
,,,0.01778,2.16,0
,,,0.0178,2.2,0
,,,0.01782,2.2,0
,,,0.01784,2.16,0
,,,0.01786,2.2,0
,,,0.01788,2.2,0
,,,0.0179,2.16,0
,,,0.01792,2.16,0
,,,0.01794,2.2,0
,,,0.01796,2.2,0
,,,0.01798,2.2,0.08
,,,0.018,2.2,0
,,,0.01802,2.2,0
,,,0.01804,2.2,0
,,,0.01806,2.2,-0.08
,,,0.01808,2.2,0
,,,0.0181,2.2,0
,,,0.01812,2.24,0.08
,,,0.01814,2.2,0
,,,0.01816,2.2,0.08
,,,0.01818,2.2,0
,,,0.0182,2.2,0
,,,0.01822,2.2,0
,,,0.01824,2.2,0
,,,0.01826,2.2,0
,,,0.01828,2.2,0
,,,0.0183,2.2,0
,,,0.01832,2.2,0
,,,0.01834,2.24,0
,,,0.01836,2.2,0
,,,0.01838,2.24,0
,,,0.0184,2.2,0
,,,0.01842,2.24,0
,,,0.01844,2.24,0
,,,0.01846,2.2,0
,,,0.01848,2.2,0.08
,,,0.0185,2.24,0.08
,,,0.01852,2.24,0
,,,0.01854,2.24,0.08
,,,0.01856,2.24,0
,,,0.01858,2.24,0
,,,0.0186,2.24,0.08
,,,0.01862,2.24,0
,,,0.01864,2.24,0
,,,0.01866,2.24,0
,,,0.01868,2.24,0
,,,0.0187,2.24,0
,,,0.01872,2.28,0.08
,,,0.01874,2.24,0
,,,0.01876,2.24,0.08
,,,0.01878,2.28,0
,,,0.0188,2.28,0
,,,0.01882,2.24,0
,,,0.01884,2.28,-0.08
,,,0.01886,2.24,0
,,,0.01888,2.28,0.08
,,,0.0189,2.28,0
,,,0.01892,2.28,0.08
,,,0.01894,2.28,0
,,,0.01896,2.28,0.08
,,,0.01898,2.28,0
,,,0.019,2.28,0
,,,0.01902,2.24,0
,,,0.01904,2.28,0
,,,0.01906,2.28,0
,,,0.01908,2.28,0
,,,0.0191,2.28,0.08
,,,0.01912,2.28,0.08
,,,0.01914,2.28,0.08
,,,0.01916,2.28,0
,,,0.01918,2.28,0
,,,0.0192,2.28,0
,,,0.01922,2.28,0.08
,,,0.01924,2.28,0
,,,0.01926,2.28,0
,,,0.01928,2.28,0
,,,0.0193,2.32,0
,,,0.01932,2.28,0
,,,0.01934,2.28,0
,,,0.01936,2.28,0
,,,0.01938,2.28,0
,,,0.0194,2.28,0
,,,0.01942,2.28,0
,,,0.01944,2.28,0
,,,0.01946,2.32,0
,,,0.01948,2.28,0.08
,,,0.0195,2.32,0
,,,0.01952,2.28,0
,,,0.01954,2.32,0.08
,,,0.01956,2.28,0.08
,,,0.01958,2.32,0
,,,0.0196,2.28,0
,,,0.01962,2.32,0
,,,0.01964,2.32,0
,,,0.01966,2.32,0
,,,0.01968,2.32,0
,,,0.0197,2.36,0.08
,,,0.01972,2.32,0
,,,0.01974,2.32,0
,,,0.01976,2.32,0
,,,0.01978,2.32,0
,,,0.0198,2.32,0
,,,0.01982,2.36,0.08
,,,0.01984,2.32,0
,,,0.01986,2.32,0
,,,0.01988,2.32,0
,,,0.0199,2.36,0
,,,0.01992,2.36,0
,,,0.01994,2.36,0
,,,0.01996,2.32,0.08
,,,0.01998,2.36,0
,,,0.02,2.36,0
,,,0.02002,2.32,-0.08
,,,0.02004,2.36,0
,,,0.02006,2.32,0.08
,,,0.02008,2.32,0
,,,0.0201,2.32,0.08
,,,0.02012,2.36,0.08
,,,0.02014,2.32,0
,,,0.02016,2.36,0
,,,0.02018,2.36,0
,,,0.0202,2.36,0
,,,0.02022,2.36,0.08
,,,0.02024,2.36,0
,,,0.02026,2.36,0
,,,0.02028,2.36,0
,,,0.0203,2.36,0
,,,0.02032,2.36,0
,,,0.02034,2.36,0
,,,0.02036,2.36,0
,,,0.02038,2.36,0.08
,,,0.0204,2.4,0
,,,0.02042,2.36,0.08
,,,0.02044,2.4,0
,,,0.02046,2.4,0
,,,0.02048,2.36,0
,,,0.0205,2.4,0
,,,0.02052,2.36,0
,,,0.02054,2.36,0
,,,0.02056,2.4,0.08
,,,0.02058,2.4,0
,,,0.0206,2.36,0
,,,0.02062,2.4,0
,,,0.02064,2.4,0.08
,,,0.02066,2.4,0
,,,0.02068,2.4,0.08
,,,0.0207,2.4,0.08
,,,0.02072,2.36,0
,,,0.02074,2.4,0
,,,0.02076,2.4,0
,,,0.02078,2.4,0
,,,0.0208,2.36,0
,,,0.02082,2.4,0
,,,0.02084,2.4,0
,,,0.02086,2.4,0
,,,0.02088,2.36,0
,,,0.0209,2.4,0.08
,,,0.02092,2.36,0
,,,0.02094,2.4,0
,,,0.02096,2.4,0
,,,0.02098,2.4,0
,,,0.021,2.4,0
,,,0.02102,2.4,0.08
,,,0.02104,2.4,0.08
,,,0.02106,2.4,0
,,,0.02108,2.4,0
,,,0.0211,2.4,0
,,,0.02112,2.4,0
,,,0.02114,2.4,0.08
,,,0.02116,2.4,0
,,,0.02118,2.4,0
,,,0.0212,2.4,0.08
,,,0.02122,2.4,0
,,,0.02124,2.4,0
,,,0.02126,2.4,0.08
,,,0.02128,2.44,0.08
,,,0.0213,2.4,0
,,,0.02132,2.4,0.08
,,,0.02134,2.4,0
,,,0.02136,2.4,0
,,,0.02138,2.4,0
,,,0.0214,2.44,0.08
,,,0.02142,2.4,0
,,,0.02144,2.44,0.08
,,,0.02146,2.4,0
,,,0.02148,2.4,0
,,,0.0215,2.44,0
,,,0.02152,2.4,0.08
,,,0.02154,2.44,0
,,,0.02156,2.4,0
,,,0.02158,2.4,0
,,,0.0216,2.4,0
,,,0.02162,2.4,0
,,,0.02164,2.4,0
,,,0.02166,2.4,0.08
,,,0.02168,2.4,0
,,,0.0217,2.4,0
,,,0.02172,2.4,0.08
,,,0.02174,2.44,0
,,,0.02176,2.44,0
,,,0.02178,2.4,0.08
,,,0.0218,2.4,0
,,,0.02182,2.4,0
,,,0.02184,2.4,0
,,,0.02186,2.4,0
,,,0.02188,2.44,0
,,,0.0219,2.4,0.08
,,,0.02192,2.44,0
,,,0.02194,2.44,0
,,,0.02196,2.4,0
,,,0.02198,2.4,0.08
,,,0.022,2.4,0.08
,,,0.02202,2.4,0
,,,0.02204,2.4,0
,,,0.02206,2.4,0
,,,0.02208,2.4,0
,,,0.0221,2.4,0
,,,0.02212,2.44,0
,,,0.02214,2.4,0
,,,0.02216,2.4,0
,,,0.02218,2.4,0
,,,0.0222,2.4,0
,,,0.02222,2.4,0.08
,,,0.02224,2.4,0
,,,0.02226,2.4,0
,,,0.02228,2.4,0
,,,0.0223,2.44,0
,,,0.02232,2.4,0.08
,,,0.02234,2.4,0.08
,,,0.02236,2.4,0
,,,0.02238,2.4,0
,,,0.0224,2.44,0
,,,0.02242,2.4,0
,,,0.02244,2.4,0
,,,0.02246,2.44,0
,,,0.02248,2.4,0.08
,,,0.0225,2.4,0
,,,0.02252,2.4,0
,,,0.02254,2.44,0
,,,0.02256,2.4,0.08
,,,0.02258,2.4,0
,,,0.0226,2.44,0
,,,0.02262,2.4,0
,,,0.02264,2.44,0.08
,,,0.02266,2.4,0
,,,0.02268,2.44,0
,,,0.0227,2.4,0.08
,,,0.02272,2.4,0
,,,0.02274,2.4,0
,,,0.02276,2.4,0.08
,,,0.02278,2.4,0
,,,0.0228,2.4,0.08
,,,0.02282,2.4,0
,,,0.02284,2.4,0.08
,,,0.02286,2.44,0
,,,0.02288,2.4,0
,,,0.0229,2.44,0.08
,,,0.02292,2.4,0.08
,,,0.02294,2.44,0
,,,0.02296,2.4,0.08
,,,0.02298,2.4,0
,,,0.023,2.4,0.08
,,,0.02302,2.4,0
,,,0.02304,2.4,0
,,,0.02306,2.4,0.08
,,,0.02308,2.44,0
,,,0.0231,2.4,0
,,,0.02312,2.4,0
,,,0.02314,2.4,0
,,,0.02316,2.44,0
,,,0.02318,2.44,0.08
,,,0.0232,2.44,0
,,,0.02322,2.4,0
,,,0.02324,2.4,0
,,,0.02326,2.4,6.08
,,,0.02328,2.44,6.08
,,,0.0233,2.4,6.08
,,,0.02332,2.44,6.08
,,,0.02334,2.44,6.08
,,,0.02336,2.4,6.08
,,,0.02338,2.4,6.08
,,,0.0234,2.44,6.08
,,,0.02342,2.4,6.08
,,,0.02344,2.44,6.08
,,,0.02346,2.44,6.08
,,,0.02348,2.44,6.08
,,,0.0235,2.4,6.08
,,,0.02352,2.4,0.08
,,,0.02354,2.4,0
,,,0.02356,2.4,0.08
,,,0.02358,2.4,0
,,,0.0236,2.4,0.08
,,,0.02362,2.4,0.16
,,,0.02364,2.4,0.16
,,,0.02366,2.44,0.16
,,,0.02368,2.4,0.08
,,,0.0237,2.4,0.16
,,,0.02372,2.44,0.08
,,,0.02374,2.4,6.08
,,,0.02376,2.4,6.08
,,,0.02378,2.4,6.08
,,,0.0238,2.4,6.08
,,,0.02382,2.4,6.08
,,,0.02384,2.4,6.08
,,,0.02386,2.4,6.08
,,,0.02388,2.4,6.08
,,,0.0239,2.4,6.08
,,,0.02392,2.4,6.08
,,,0.02394,2.4,0.08
,,,0.02396,2.4,0
,,,0.02398,2.4,0
,,,0.024,2.4,0
,,,0.02402,2.4,0
,,,0.02404,2.36,0.16
,,,0.02406,2.4,0.08
,,,0.02408,2.4,0.08
,,,0.0241,2.4,0.08
,,,0.02412,2.36,0.08
,,,0.02414,2.36,0.08
,,,0.02416,2.4,6.08
,,,0.02418,2.36,6.08
,,,0.0242,2.36,6.08
,,,0.02422,2.32,6.08
,,,0.02424,2.36,6.08
,,,0.02426,2.32,6.08
,,,0.02428,2.32,6.08
,,,0.0243,2.32,6.08
,,,0.02432,2.32,6.08
,,,0.02434,2.32,6.08
,,,0.02436,2.32,0.08
,,,0.02438,2.32,0
,,,0.0244,2.32,0
,,,0.02442,2.32,0
,,,0.02444,2.28,0.08
,,,0.02446,2.28,0.16
,,,0.02448,2.28,0.08
,,,0.0245,2.28,0.08
,,,0.02452,2.28,0.16
,,,0.02454,2.28,0.08
,,,0.02456,2.24,0.08
,,,0.02458,2.24,6.08
,,,0.0246,2.24,6.08
,,,0.02462,2.24,6.08
,,,0.02464,2.24,6.08
,,,0.02466,2.16,6.08
,,,0.02468,2.2,6.08
,,,0.0247,2.16,6.08
,,,0.02472,2.2,6.08
,,,0.02474,2.2,6.08
,,,0.02476,2.2,6.08
,,,0.02478,2.16,0.08
,,,0.0248,2.16,0
,,,0.02482,2.12,0.08
,,,0.02484,2.12,0
,,,0.02486,2.12,0.08
,,,0.02488,2.12,0.16
,,,0.0249,2.12,0.08
,,,0.02492,2.12,0.08
,,,0.02494,2.08,0.08
,,,0.02496,2.08,0.16
,,,0.02498,2.08,0.08
,,,0.025,2.08,6.08
,,,0.02502,2.04,6.08
,,,0.02504,2.04,6.08
,,,0.02506,2.04,6.08
,,,0.02508,2.04,6.08
,,,0.0251,2,6.08
,,,0.02512,1.96,6.08
,,,0.02514,2,6.08
,,,0.02516,2,6.08
,,,0.02518,2,6.08
,,,0.0252,1.96,0.08
,,,0.02522,1.96,0
,,,0.02524,2,0.08
,,,0.02526,1.96,0.08
,,,0.02528,1.96,0.08
,,,0.0253,1.92,0.16
,,,0.02532,1.92,0.16
,,,0.02534,1.92,0.08
,,,0.02536,1.88,0.08
,,,0.02538,1.92,0.08
,,,0.0254,1.88,0.08
,,,0.02542,1.88,6
,,,0.02544,1.88,6.08
,,,0.02546,1.84,6.08
,,,0.02548,1.84,6.08
,,,0.0255,1.84,6.08
,,,0.02552,1.84,6.08
,,,0.02554,1.8,6.08
,,,0.02556,1.8,6.08
,,,0.02558,1.84,6.08
,,,0.0256,1.8,6.08
,,,0.02562,1.8,0.16
,,,0.02564,1.8,0.08
,,,0.02566,1.8,0
,,,0.02568,1.8,0.08
,,,0.0257,1.76,0.08
,,,0.02572,1.76,0.08
,,,0.02574,1.72,0.08
,,,0.02576,1.76,0.08
,,,0.02578,1.72,0.08
,,,0.0258,1.72,0.16
,,,0.02582,1.72,0.08
,,,0.02584,1.68,6
,,,0.02586,1.68,6.08
,,,0.02588,1.72,6.08
,,,0.0259,1.68,6.08
,,,0.02592,1.68,6.08
,,,0.02594,1.68,6.16
,,,0.02596,1.68,6.08
,,,0.02598,1.68,6.08
,,,0.026,1.68,6.08
,,,0.02602,1.64,6.08
,,,0.02604,1.68,0.16
,,,0.02606,1.68,0.08
,,,0.02608,1.68,0.08
,,,0.0261,1.68,0
,,,0.02612,1.64,0.08
,,,0.02614,1.64,0
,,,0.02616,1.64,0.08
,,,0.02618,1.64,0.16
,,,0.0262,1.6,0.08
,,,0.02622,1.6,0.08
,,,0.02624,1.6,0.08
,,,0.02626,1.6,6
,,,0.02628,1.56,6.08
,,,0.0263,1.56,6.08
,,,0.02632,1.56,6.08
,,,0.02634,1.52,6.08
,,,0.02636,1.52,6.32
,,,0.02638,1.52,6.08
,,,0.0264,1.56,6.08
